response_id,recorded_date,user_language,participation_date,researcher,baby_id,study_id,study_name,date_of_birth,child_gender,child_langs,wake_time,sleep_time,hours_nap,hrs_awake,num_sits,researcher_notes,mono_exception,baby_age,baby_fullage,num_langs,situation,start,end,length,language,lang_name,glob_est,age_acquired,total_hrs,cumu_exp,curr_exp,overall_exp,hrsperweek,cumu_hrs,multilingual,large_change
R_1luAL5ZfYZ8j3HX,2023-04-13 11:44:13,EN,2021-09-24,MB,56387,S039,BNW,2019-10-11,Male,"English, French, & Spanish",06:30:00,19:00:00,1.5,11,7,NA,0,23,1y 11m 13d,3,7,17,23,6,l1,English,0.49,0,783.5,0.428,0.357,0.47,27.5,230.5,0,0
R_1luAL5ZfYZ8j3HX,2023-04-13 11:44:13,EN,2021-09-24,MB,56387,S039,BNW,2019-10-11,Male,"English, French, & Spanish",06:30:00,19:00:00,1.5,11,7,NA,0,23,1y 11m 13d,3,7,17,23,6,l2,French,0.49,0,976.5,0.567,0.643,0.52,49.5,305.5,0,0
R_1luAL5ZfYZ8j3HX,2023-04-13 11:44:13,EN,2021-09-24,MB,56387,S039,BNW,2019-10-11,Male,"English, French, & Spanish",06:30:00,19:00:00,1.5,11,7,NA,0,23,1y 11m 13d,3,7,17,23,6,l3,Spanish,0.02,6,11,0.006,0,0.01,0,3,0,0
R_1q2OQkgoB433LRo,2023-04-17 13:09:33,EN,2021-02-27,MB,56757,S042,BNW,2019-07-26,Female,"English, French, & Italian",07:00:00,19:30:00,1.5,11,4,NA,0,19,1y 7m 1d,3,1,0,2,2,l1,English,0.65,0,600,0.455,0.455,0.53,35,35,0,0
R_1q2OQkgoB433LRo,2023-04-17 13:09:33,EN,2021-02-27,MB,56757,S042,BNW,2019-07-26,Female,"English, French, & Italian",07:00:00,19:30:00,1.5,11,4,NA,0,19,1y 7m 1d,3,1,0,2,2,l2,French,0.35,0,863,0.545,0.545,0.47,42,42,0,0
R_1q2OQkgoB433LRo,2023-04-17 13:09:33,EN,2021-02-27,MB,56757,S042,BNW,2019-07-26,Female,"English, French, & Italian",07:00:00,19:30:00,1.5,11,4,NA,0,19,1y 7m 1d,3,1,0,2,2,l3,Italian,0,0,0,0,0,0,0,0,0,0
R_1q2OQkgoB433LRo,2023-04-17 13:09:33,EN,2021-02-27,MB,56757,S042,BNW,2019-07-26,Female,"English, French, & Italian",07:00:00,19:30:00,1.5,11,4,NA,0,19,1y 7m 1d,3,2,2,8,6,l1,English,0.65,0,600,0.422,0.39,0.53,30,65,0,0
R_1q2OQkgoB433LRo,2023-04-17 13:09:33,EN,2021-02-27,MB,56757,S042,BNW,2019-07-26,Female,"English, French, & Italian",07:00:00,19:30:00,1.5,11,4,NA,0,19,1y 7m 1d,3,2,2,8,6,l2,French,0.35,0,863,0.578,0.61,0.47,47,89,0,0
R_1q2OQkgoB433LRo,2023-04-17 13:09:33,EN,2021-02-27,MB,56757,S042,BNW,2019-07-26,Female,"English, French, & Italian",07:00:00,19:30:00,1.5,11,4,NA,0,19,1y 7m 1d,3,2,2,8,6,l3,Italian,0,0,0,0,0,0,0,0,0,0
R_1q2OQkgoB433LRo,2023-04-17 13:09:33,EN,2021-02-27,MB,56757,S042,BNW,2019-07-26,Female,"English, French, & Italian",07:00:00,19:30:00,1.5,11,4,NA,0,19,1y 7m 1d,3,3,8,12,4,l1,English,0.65,0,600,0.433,0.455,0.53,35,100,0,0
R_1q2OQkgoB433LRo,2023-04-17 13:09:33,EN,2021-02-27,MB,56757,S042,BNW,2019-07-26,Female,"English, French, & Italian",07:00:00,19:30:00,1.5,11,4,NA,0,19,1y 7m 1d,3,3,8,12,4,l2,French,0.35,0,863,0.567,0.545,0.47,42,131,0,0
R_1q2OQkgoB433LRo,2023-04-17 13:09:33,EN,2021-02-27,MB,56757,S042,BNW,2019-07-26,Female,"English, French, & Italian",07:00:00,19:30:00,1.5,11,4,NA,0,19,1y 7m 1d,3,3,8,12,4,l3,Italian,0,0,0,0,0,0,0,0,0,0
R_1q2OQkgoB433LRo,2023-04-17 13:09:33,EN,2021-02-27,MB,56757,S042,BNW,2019-07-26,Female,"English, French, & Italian",07:00:00,19:30:00,1.5,11,4,NA,0,19,1y 7m 1d,3,4,12,19,7,l1,English,0.65,0,600,0.422,0.39,0.53,30,130,0,0
R_1q2OQkgoB433LRo,2023-04-17 13:09:33,EN,2021-02-27,MB,56757,S042,BNW,2019-07-26,Female,"English, French, & Italian",07:00:00,19:30:00,1.5,11,4,NA,0,19,1y 7m 1d,3,4,12,19,7,l2,French,0.35,0,863,0.578,0.61,0.47,47,178,0,0
R_1q2OQkgoB433LRo,2023-04-17 13:09:33,EN,2021-02-27,MB,56757,S042,BNW,2019-07-26,Female,"English, French, & Italian",07:00:00,19:30:00,1.5,11,4,NA,0,19,1y 7m 1d,3,4,12,19,7,l3,Italian,0,0,0,0,0,0,0,0,0,0
R_1dcUPUZ6YsT3XZF,2023-04-17 13:17:16,EN,2021-03-10,BNW,56763,S044,BNW,2019-10-16,Female,English & French,06:00:00,20:00:00,2,12,3,NA,1,17,1y 4m 22d,2,1,0,6,6,l1,English,1,0,0,0,0,0,0,0,0,0
R_1dcUPUZ6YsT3XZF,2023-04-17 13:17:16,EN,2021-03-10,BNW,56763,S044,BNW,2019-10-16,Female,English & French,06:00:00,20:00:00,2,12,3,NA,1,17,1y 4m 22d,2,1,0,6,6,l2,French,0,0,1428,1,1,1,84,84,0,0
R_1dcUPUZ6YsT3XZF,2023-04-17 13:17:16,EN,2021-03-10,BNW,56763,S044,BNW,2019-10-16,Female,English & French,06:00:00,20:00:00,2,12,3,NA,1,17,1y 4m 22d,2,2,6,10,4,l1,English,1,0,0,0,0,0,0,0,0,0
R_1dcUPUZ6YsT3XZF,2023-04-17 13:17:16,EN,2021-03-10,BNW,56763,S044,BNW,2019-10-16,Female,English & French,06:00:00,20:00:00,2,12,3,NA,1,17,1y 4m 22d,2,2,6,10,4,l2,French,0,0,1428,1,1,1,84,168,0,0
R_1dcUPUZ6YsT3XZF,2023-04-17 13:17:16,EN,2021-03-10,BNW,56763,S044,BNW,2019-10-16,Female,English & French,06:00:00,20:00:00,2,12,3,NA,1,17,1y 4m 22d,2,3,10,17,7,l1,English,1,0,0,0,0,0,0,0,0,0
R_1dcUPUZ6YsT3XZF,2023-04-17 13:17:16,EN,2021-03-10,BNW,56763,S044,BNW,2019-10-16,Female,English & French,06:00:00,20:00:00,2,12,3,NA,1,17,1y 4m 22d,2,3,10,17,7,l2,French,0,0,1428,1,1,1,84,252,0,0
R_23gCD7nBg9OD7HL,2023-03-30 13:08:06,EN,2021-10-01,MB,56772,S048,BNW,2019-11-26,Male,English & French,07:00:00,21:00:00,2.5,11.5,1,Dad has worked from home since child's birth.,0,30,1y 10m 5d,2,1,0,30,30,l1,English,0.7,0,1860,0.77,0.77,0.74,62,62,0,0
R_23gCD7nBg9OD7HL,2023-03-30 13:08:06,EN,2021-10-01,MB,56772,S048,BNW,2019-11-26,Male,English & French,07:00:00,21:00:00,2.5,11.5,1,Dad has worked from home since child's birth.,0,30,1y 10m 5d,2,1,0,30,30,l2,French,0.3,0,555,0.23,0.23,0.26,18.5,18.5,0,0
R_1CBatcVznsrHiqf,2023-04-03 13:15:49,EN,2021-11-24,Tanya,56776,S049,BNW,2019-08-06,Male,"English, French, & Hebrew",07:30:00,20:00:00,2,10.5,6,Might have been exposed to very little Spanish in earlier daycare group.,0,28,2y 3m 18d,3,1,0,1,1,l1,English,0.6,0,954,0.476,0.476,0.53,35,35,0,0
R_1CBatcVznsrHiqf,2023-04-03 13:15:49,EN,2021-11-24,Tanya,56776,S049,BNW,2019-08-06,Male,"English, French, & Hebrew",07:30:00,20:00:00,2,10.5,6,Might have been exposed to very little Spanish in earlier daycare group.,0,28,2y 3m 18d,3,1,0,1,1,l2,French,0.4,0,1104,0.524,0.524,0.47,38.5,38.5,0,0
R_1CBatcVznsrHiqf,2023-04-03 13:15:49,EN,2021-11-24,Tanya,56776,S049,BNW,2019-08-06,Male,"English, French, & Hebrew",07:30:00,20:00:00,2,10.5,6,Might have been exposed to very little Spanish in earlier daycare group.,0,28,2y 3m 18d,3,1,0,1,1,l3,Hebrew,0,0,0,0,0,0,0,0,0,0
R_1CBatcVznsrHiqf,2023-04-03 13:15:49,EN,2021-11-24,Tanya,56776,S049,BNW,2019-08-06,Male,"English, French, & Hebrew",07:30:00,20:00:00,2,10.5,6,Might have been exposed to very little Spanish in earlier daycare group.,0,28,2y 3m 18d,3,2,1,7,6,l1,English,0.6,0,954,0.381,0.286,0.53,21,56,0,0
R_1CBatcVznsrHiqf,2023-04-03 13:15:49,EN,2021-11-24,Tanya,56776,S049,BNW,2019-08-06,Male,"English, French, & Hebrew",07:30:00,20:00:00,2,10.5,6,Might have been exposed to very little Spanish in earlier daycare group.,0,28,2y 3m 18d,3,2,1,7,6,l2,French,0.4,0,1104,0.619,0.714,0.47,52.5,91,0,0
R_1CBatcVznsrHiqf,2023-04-03 13:15:49,EN,2021-11-24,Tanya,56776,S049,BNW,2019-08-06,Male,"English, French, & Hebrew",07:30:00,20:00:00,2,10.5,6,Might have been exposed to very little Spanish in earlier daycare group.,0,28,2y 3m 18d,3,2,1,7,6,l3,Hebrew,0,0,0,0,0,0,0,0,0,0
R_1CBatcVznsrHiqf,2023-04-03 13:15:49,EN,2021-11-24,Tanya,56776,S049,BNW,2019-08-06,Male,"English, French, & Hebrew",07:30:00,20:00:00,2,10.5,6,Might have been exposed to very little Spanish in earlier daycare group.,0,28,2y 3m 18d,3,3,7,12,5,l1,English,0.6,0,954,0.381,0.381,0.53,28,84,0,0
R_1CBatcVznsrHiqf,2023-04-03 13:15:49,EN,2021-11-24,Tanya,56776,S049,BNW,2019-08-06,Male,"English, French, & Hebrew",07:30:00,20:00:00,2,10.5,6,Might have been exposed to very little Spanish in earlier daycare group.,0,28,2y 3m 18d,3,3,7,12,5,l2,French,0.4,0,1104,0.619,0.619,0.47,45.5,136.5,0,0
R_1CBatcVznsrHiqf,2023-04-03 13:15:49,EN,2021-11-24,Tanya,56776,S049,BNW,2019-08-06,Male,"English, French, & Hebrew",07:30:00,20:00:00,2,10.5,6,Might have been exposed to very little Spanish in earlier daycare group.,0,28,2y 3m 18d,3,3,7,12,5,l3,Hebrew,0,0,0,0,0,0,0,0,0,0
R_1CBatcVznsrHiqf,2023-04-03 13:15:49,EN,2021-11-24,Tanya,56776,S049,BNW,2019-08-06,Male,"English, French, & Hebrew",07:30:00,20:00:00,2,10.5,6,Might have been exposed to very little Spanish in earlier daycare group.,0,28,2y 3m 18d,3,4,12,18,6,l1,English,0.6,0,954,0.413,0.51,0.53,37.5,121.5,0,0
R_1CBatcVznsrHiqf,2023-04-03 13:15:49,EN,2021-11-24,Tanya,56776,S049,BNW,2019-08-06,Male,"English, French, & Hebrew",07:30:00,20:00:00,2,10.5,6,Might have been exposed to very little Spanish in earlier daycare group.,0,28,2y 3m 18d,3,4,12,18,6,l2,French,0.4,0,1104,0.587,0.49,0.47,36,172.5,0,0
R_1CBatcVznsrHiqf,2023-04-03 13:15:49,EN,2021-11-24,Tanya,56776,S049,BNW,2019-08-06,Male,"English, French, & Hebrew",07:30:00,20:00:00,2,10.5,6,Might have been exposed to very little Spanish in earlier daycare group.,0,28,2y 3m 18d,3,4,12,18,6,l3,Hebrew,0,0,0,0,0,0,0,0,0,0
R_1CBatcVznsrHiqf,2023-04-03 13:15:49,EN,2021-11-24,Tanya,56776,S049,BNW,2019-08-06,Male,"English, French, & Hebrew",07:30:00,20:00:00,2,10.5,6,Might have been exposed to very little Spanish in earlier daycare group.,0,28,2y 3m 18d,3,5,18,25,7,l1,English,0.6,0,954,0.446,0.578,0.53,42.5,164,0,0
R_1CBatcVznsrHiqf,2023-04-03 13:15:49,EN,2021-11-24,Tanya,56776,S049,BNW,2019-08-06,Male,"English, French, & Hebrew",07:30:00,20:00:00,2,10.5,6,Might have been exposed to very little Spanish in earlier daycare group.,0,28,2y 3m 18d,3,5,18,25,7,l2,French,0.4,0,1104,0.554,0.422,0.47,31,203.5,0,0
R_1CBatcVznsrHiqf,2023-04-03 13:15:49,EN,2021-11-24,Tanya,56776,S049,BNW,2019-08-06,Male,"English, French, & Hebrew",07:30:00,20:00:00,2,10.5,6,Might have been exposed to very little Spanish in earlier daycare group.,0,28,2y 3m 18d,3,5,18,25,7,l3,Hebrew,0,0,0,0,0,0,0,0,0,0
R_1CBatcVznsrHiqf,2023-04-03 13:15:49,EN,2021-11-24,Tanya,56776,S049,BNW,2019-08-06,Male,"English, French, & Hebrew",07:30:00,20:00:00,2,10.5,6,Might have been exposed to very little Spanish in earlier daycare group.,0,28,2y 3m 18d,3,6,25,28,3,l1,English,0.6,0,954,0.471,0.592,0.53,43.5,207.5,0,0
R_1CBatcVznsrHiqf,2023-04-03 13:15:49,EN,2021-11-24,Tanya,56776,S049,BNW,2019-08-06,Male,"English, French, & Hebrew",07:30:00,20:00:00,2,10.5,6,Might have been exposed to very little Spanish in earlier daycare group.,0,28,2y 3m 18d,3,6,25,28,3,l2,French,0.4,0,1104,0.529,0.408,0.47,30,233.5,0,0
R_1CBatcVznsrHiqf,2023-04-03 13:15:49,EN,2021-11-24,Tanya,56776,S049,BNW,2019-08-06,Male,"English, French, & Hebrew",07:30:00,20:00:00,2,10.5,6,Might have been exposed to very little Spanish in earlier daycare group.,0,28,2y 3m 18d,3,6,25,28,3,l3,Hebrew,0,0,0,0,0,0,0,0,0,0
R_O6xSyZR7ddT98gV,2023-04-03 13:23:23,EN,2021-11-20,Tanya,56771,S050,BNW,2019-11-14,Female,"English, French, & Tswana",06:30:00,20:00:00,2,11.5,5,NA,0,24,2y 0m 6d,3,1,0,6,6,l1,English,0.3,0,521,0.13,0.13,0.28,10.5,10.5,0,0
R_O6xSyZR7ddT98gV,2023-04-03 13:23:23,EN,2021-11-20,Tanya,56771,S050,BNW,2019-11-14,Female,"English, French, & Tswana",06:30:00,20:00:00,2,11.5,5,NA,0,24,2y 0m 6d,3,1,0,6,6,l2,French,0.7,0,1411,0.87,0.87,0.72,70,70,0,0
R_O6xSyZR7ddT98gV,2023-04-03 13:23:23,EN,2021-11-20,Tanya,56771,S050,BNW,2019-11-14,Female,"English, French, & Tswana",06:30:00,20:00:00,2,11.5,5,NA,0,24,2y 0m 6d,3,1,0,6,6,l3,Tswana,0,0,0,0,0,0,0,0,0,0
R_O6xSyZR7ddT98gV,2023-04-03 13:23:23,EN,2021-11-20,Tanya,56771,S050,BNW,2019-11-14,Female,"English, French, & Tswana",06:30:00,20:00:00,2,11.5,5,NA,0,24,2y 0m 6d,3,2,6,8,2,l1,English,0.3,0,521,0.304,0.478,0.28,38.5,49,0,0
R_O6xSyZR7ddT98gV,2023-04-03 13:23:23,EN,2021-11-20,Tanya,56771,S050,BNW,2019-11-14,Female,"English, French, & Tswana",06:30:00,20:00:00,2,11.5,5,NA,0,24,2y 0m 6d,3,2,6,8,2,l2,French,0.7,0,1411,0.696,0.522,0.72,42,112,0,0
R_O6xSyZR7ddT98gV,2023-04-03 13:23:23,EN,2021-11-20,Tanya,56771,S050,BNW,2019-11-14,Female,"English, French, & Tswana",06:30:00,20:00:00,2,11.5,5,NA,0,24,2y 0m 6d,3,2,6,8,2,l3,Tswana,0,0,0,0,0,0,0,0,0,0
R_O6xSyZR7ddT98gV,2023-04-03 13:23:23,EN,2021-11-20,Tanya,56771,S050,BNW,2019-11-14,Female,"English, French, & Tswana",06:30:00,20:00:00,2,11.5,5,NA,0,24,2y 0m 6d,3,3,8,9,1,l1,English,0.3,0,521,0.321,0.354,0.28,28.5,77.5,0,0
R_O6xSyZR7ddT98gV,2023-04-03 13:23:23,EN,2021-11-20,Tanya,56771,S050,BNW,2019-11-14,Female,"English, French, & Tswana",06:30:00,20:00:00,2,11.5,5,NA,0,24,2y 0m 6d,3,3,8,9,1,l2,French,0.7,0,1411,0.679,0.646,0.72,52,164,0,0
R_O6xSyZR7ddT98gV,2023-04-03 13:23:23,EN,2021-11-20,Tanya,56771,S050,BNW,2019-11-14,Female,"English, French, & Tswana",06:30:00,20:00:00,2,11.5,5,NA,0,24,2y 0m 6d,3,3,8,9,1,l3,Tswana,0,0,0,0,0,0,0,0,0,0
R_O6xSyZR7ddT98gV,2023-04-03 13:23:23,EN,2021-11-20,Tanya,56771,S050,BNW,2019-11-14,Female,"English, French, & Tswana",06:30:00,20:00:00,2,11.5,5,NA,0,24,2y 0m 6d,3,4,9,16,7,l1,English,0.3,0,521,0.314,0.292,0.28,23.5,101,0,0
R_O6xSyZR7ddT98gV,2023-04-03 13:23:23,EN,2021-11-20,Tanya,56771,S050,BNW,2019-11-14,Female,"English, French, & Tswana",06:30:00,20:00:00,2,11.5,5,NA,0,24,2y 0m 6d,3,4,9,16,7,l2,French,0.7,0,1411,0.686,0.708,0.72,57,221,0,0
R_O6xSyZR7ddT98gV,2023-04-03 13:23:23,EN,2021-11-20,Tanya,56771,S050,BNW,2019-11-14,Female,"English, French, & Tswana",06:30:00,20:00:00,2,11.5,5,NA,0,24,2y 0m 6d,3,4,9,16,7,l3,Tswana,0,0,0,0,0,0,0,0,0,0
R_O6xSyZR7ddT98gV,2023-04-03 13:23:23,EN,2021-11-20,Tanya,56771,S050,BNW,2019-11-14,Female,"English, French, & Tswana",06:30:00,20:00:00,2,11.5,5,NA,0,24,2y 0m 6d,3,5,16,24,8,l1,English,0.3,0,521,0.309,0.292,0.28,23.5,124.5,0,0
R_O6xSyZR7ddT98gV,2023-04-03 13:23:23,EN,2021-11-20,Tanya,56771,S050,BNW,2019-11-14,Female,"English, French, & Tswana",06:30:00,20:00:00,2,11.5,5,NA,0,24,2y 0m 6d,3,5,16,24,8,l2,French,0.7,0,1411,0.691,0.708,0.72,57,278,0,0
R_O6xSyZR7ddT98gV,2023-04-03 13:23:23,EN,2021-11-20,Tanya,56771,S050,BNW,2019-11-14,Female,"English, French, & Tswana",06:30:00,20:00:00,2,11.5,5,NA,0,24,2y 0m 6d,3,5,16,24,8,l3,Tswana,0,0,0,0,0,0,0,0,0,0
R_OkXfzznDr6B0k5H,2023-04-03 13:27:40,EN,2022-01-14,Tanya,56321,S053,BNW,2019-08-26,Female,English & French,05:30:00,19:00:00,2.5,11,4,Mother says English words sometimes.,1,29,2y 4m 19d,2,1,0,1,1,l1,English,0.02,0,0,0,0,0,0,0,0,0
R_OkXfzznDr6B0k5H,2023-04-03 13:27:40,EN,2022-01-14,Tanya,56321,S053,BNW,2019-08-26,Female,English & French,05:30:00,19:00:00,2.5,11,4,Mother says English words sometimes.,1,29,2y 4m 19d,2,1,0,1,1,l2,French,0.98,0,2233,1,1,1,77,77,0,0
R_OkXfzznDr6B0k5H,2023-04-03 13:27:40,EN,2022-01-14,Tanya,56321,S053,BNW,2019-08-26,Female,English & French,05:30:00,19:00:00,2.5,11,4,Mother says English words sometimes.,1,29,2y 4m 19d,2,2,1,9,8,l1,English,0.02,0,0,0,0,0,0,0,0,0
R_OkXfzznDr6B0k5H,2023-04-03 13:27:40,EN,2022-01-14,Tanya,56321,S053,BNW,2019-08-26,Female,English & French,05:30:00,19:00:00,2.5,11,4,Mother says English words sometimes.,1,29,2y 4m 19d,2,2,1,9,8,l2,French,0.98,0,2233,1,1,1,77,154,0,0
R_OkXfzznDr6B0k5H,2023-04-03 13:27:40,EN,2022-01-14,Tanya,56321,S053,BNW,2019-08-26,Female,English & French,05:30:00,19:00:00,2.5,11,4,Mother says English words sometimes.,1,29,2y 4m 19d,2,3,9,15,6,l1,English,0.02,0,0,0,0,0,0,0,0,0
R_OkXfzznDr6B0k5H,2023-04-03 13:27:40,EN,2022-01-14,Tanya,56321,S053,BNW,2019-08-26,Female,English & French,05:30:00,19:00:00,2.5,11,4,Mother says English words sometimes.,1,29,2y 4m 19d,2,3,9,15,6,l2,French,0.98,0,2233,1,1,1,77,231,0,0
R_OkXfzznDr6B0k5H,2023-04-03 13:27:40,EN,2022-01-14,Tanya,56321,S053,BNW,2019-08-26,Female,English & French,05:30:00,19:00:00,2.5,11,4,Mother says English words sometimes.,1,29,2y 4m 19d,2,4,15,29,14,l1,English,0.02,0,0,0,0,0,0,0,0,0
R_OkXfzznDr6B0k5H,2023-04-03 13:27:40,EN,2022-01-14,Tanya,56321,S053,BNW,2019-08-26,Female,English & French,05:30:00,19:00:00,2.5,11,4,Mother says English words sometimes.,1,29,2y 4m 19d,2,4,15,29,14,l2,French,0.98,0,2233,1,1,1,77,308,0,0
R_1jd35LzHRqTMbSZ,2023-04-03 13:33:15,EN,2020-05-17,Lori,56264,S054,BNW,2019-09-28,Female,English & French,06:30:00,19:30:00,2.5,10.5,4,NA,0,20,0y 7m 19d,2,1,0,6,6,l1,English,0.2,0,449.5,0.293,0.293,0.25,21.5,21.5,0,0
R_1jd35LzHRqTMbSZ,2023-04-03 13:33:15,EN,2020-05-17,Lori,56264,S054,BNW,2019-09-28,Female,English & French,06:30:00,19:30:00,2.5,10.5,4,NA,0,20,0y 7m 19d,2,1,0,6,6,l2,French,0.8,0,1020.5,0.707,0.707,0.75,52,52,0,0
R_1jd35LzHRqTMbSZ,2023-04-03 13:33:15,EN,2020-05-17,Lori,56264,S054,BNW,2019-09-28,Female,English & French,06:30:00,19:30:00,2.5,10.5,4,NA,0,20,0y 7m 19d,2,2,6,9,3,l1,English,0.2,0,449.5,0.337,0.381,0.25,28,49.5,0,0
R_1jd35LzHRqTMbSZ,2023-04-03 13:33:15,EN,2020-05-17,Lori,56264,S054,BNW,2019-09-28,Female,English & French,06:30:00,19:30:00,2.5,10.5,4,NA,0,20,0y 7m 19d,2,2,6,9,3,l2,French,0.8,0,1020.5,0.663,0.619,0.75,45.5,97.5,0,0
R_1jd35LzHRqTMbSZ,2023-04-03 13:33:15,EN,2020-05-17,Lori,56264,S054,BNW,2019-09-28,Female,English & French,06:30:00,19:30:00,2.5,10.5,4,NA,0,20,0y 7m 19d,2,3,9,10,1,l1,English,0.2,0,449.5,0.322,0.293,0.25,21.5,71,0,0
R_1jd35LzHRqTMbSZ,2023-04-03 13:33:15,EN,2020-05-17,Lori,56264,S054,BNW,2019-09-28,Female,English & French,06:30:00,19:30:00,2.5,10.5,4,NA,0,20,0y 7m 19d,2,3,9,10,1,l2,French,0.8,0,1020.5,0.678,0.707,0.75,52,149.5,0,0
R_1jd35LzHRqTMbSZ,2023-04-03 13:33:15,EN,2020-05-17,Lori,56264,S054,BNW,2019-09-28,Female,English & French,06:30:00,19:30:00,2.5,10.5,4,NA,0,20,0y 7m 19d,2,4,10,20,10,l1,English,0.2,0,449.5,0.315,0.293,0.25,21.5,92.5,0,0
R_1jd35LzHRqTMbSZ,2023-04-03 13:33:15,EN,2020-05-17,Lori,56264,S054,BNW,2019-09-28,Female,English & French,06:30:00,19:30:00,2.5,10.5,4,NA,0,20,0y 7m 19d,2,4,10,20,10,l2,French,0.8,0,1020.5,0.685,0.707,0.75,52,201.5,0,0
R_rolJjl63eNc7QlP,2023-04-24 11:42:57,EN,2021-04-01,Lori,54992,S055,BNW,2019-09-28,Female,"English, French, Cantonese, & Spanish",07:30:00,20:00:00,2,10.5,7,NA,0,18,1y 6m 4d,4,1,0,1,1,l1,English,0.48,0,712.5,0.667,0.667,0.51,49,49,0,0
R_rolJjl63eNc7QlP,2023-04-24 11:42:57,EN,2021-04-01,Lori,54992,S055,BNW,2019-09-28,Female,"English, French, Cantonese, & Spanish",07:30:00,20:00:00,2,10.5,7,NA,0,18,1y 6m 4d,4,1,0,1,1,l2,French,0.48,0,593,0.333,0.333,0.46,24.5,24.5,0,0
R_rolJjl63eNc7QlP,2023-04-24 11:42:57,EN,2021-04-01,Lori,54992,S055,BNW,2019-09-28,Female,"English, French, Cantonese, & Spanish",07:30:00,20:00:00,2,10.5,7,NA,0,18,1y 6m 4d,4,1,0,1,1,l3,Cantonese,0.04,15,17.5,0,0,0.03,0,0,0,0
R_rolJjl63eNc7QlP,2023-04-24 11:42:57,EN,2021-04-01,Lori,54992,S055,BNW,2019-09-28,Female,"English, French, Cantonese, & Spanish",07:30:00,20:00:00,2,10.5,7,NA,0,18,1y 6m 4d,4,1,0,1,1,l4,Spanish,0,0,0,0,0,0,0,0,0,0
R_rolJjl63eNc7QlP,2023-04-24 11:42:57,EN,2021-04-01,Lori,54992,S055,BNW,2019-09-28,Female,"English, French, Cantonese, & Spanish",07:30:00,20:00:00,2,10.5,7,NA,0,18,1y 6m 4d,4,2,1,3,2,l1,English,0.48,0,712.5,0.667,0.667,0.51,49,98,0,0
R_rolJjl63eNc7QlP,2023-04-24 11:42:57,EN,2021-04-01,Lori,54992,S055,BNW,2019-09-28,Female,"English, French, Cantonese, & Spanish",07:30:00,20:00:00,2,10.5,7,NA,0,18,1y 6m 4d,4,2,1,3,2,l2,French,0.48,0,593,0.333,0.333,0.46,24.5,49,0,0
R_rolJjl63eNc7QlP,2023-04-24 11:42:57,EN,2021-04-01,Lori,54992,S055,BNW,2019-09-28,Female,"English, French, Cantonese, & Spanish",07:30:00,20:00:00,2,10.5,7,NA,0,18,1y 6m 4d,4,2,1,3,2,l3,Cantonese,0.04,15,17.5,0,0,0.03,0,0,0,0
R_rolJjl63eNc7QlP,2023-04-24 11:42:57,EN,2021-04-01,Lori,54992,S055,BNW,2019-09-28,Female,"English, French, Cantonese, & Spanish",07:30:00,20:00:00,2,10.5,7,NA,0,18,1y 6m 4d,4,2,1,3,2,l4,Spanish,0,0,0,0,0,0,0,0,0,0
R_rolJjl63eNc7QlP,2023-04-24 11:42:57,EN,2021-04-01,Lori,54992,S055,BNW,2019-09-28,Female,"English, French, Cantonese, & Spanish",07:30:00,20:00:00,2,10.5,7,NA,0,18,1y 6m 4d,4,3,3,8,5,l1,English,0.48,0,712.5,0.646,0.605,0.51,44.5,142.5,0,0
R_rolJjl63eNc7QlP,2023-04-24 11:42:57,EN,2021-04-01,Lori,54992,S055,BNW,2019-09-28,Female,"English, French, Cantonese, & Spanish",07:30:00,20:00:00,2,10.5,7,NA,0,18,1y 6m 4d,4,3,3,8,5,l2,French,0.48,0,593,0.354,0.395,0.46,29,78,0,0
R_rolJjl63eNc7QlP,2023-04-24 11:42:57,EN,2021-04-01,Lori,54992,S055,BNW,2019-09-28,Female,"English, French, Cantonese, & Spanish",07:30:00,20:00:00,2,10.5,7,NA,0,18,1y 6m 4d,4,3,3,8,5,l3,Cantonese,0.04,15,17.5,0,0,0.03,0,0,0,0
R_rolJjl63eNc7QlP,2023-04-24 11:42:57,EN,2021-04-01,Lori,54992,S055,BNW,2019-09-28,Female,"English, French, Cantonese, & Spanish",07:30:00,20:00:00,2,10.5,7,NA,0,18,1y 6m 4d,4,3,3,8,5,l4,Spanish,0,0,0,0,0,0,0,0,0,0
R_rolJjl63eNc7QlP,2023-04-24 11:42:57,EN,2021-04-01,Lori,54992,S055,BNW,2019-09-28,Female,"English, French, Cantonese, & Spanish",07:30:00,20:00:00,2,10.5,7,NA,0,18,1y 6m 4d,4,4,8,12,4,l1,English,0.48,0,712.5,0.616,0.524,0.51,38.5,181,0,0
R_rolJjl63eNc7QlP,2023-04-24 11:42:57,EN,2021-04-01,Lori,54992,S055,BNW,2019-09-28,Female,"English, French, Cantonese, & Spanish",07:30:00,20:00:00,2,10.5,7,NA,0,18,1y 6m 4d,4,4,8,12,4,l2,French,0.48,0,593,0.384,0.476,0.46,35,113,0,0
R_rolJjl63eNc7QlP,2023-04-24 11:42:57,EN,2021-04-01,Lori,54992,S055,BNW,2019-09-28,Female,"English, French, Cantonese, & Spanish",07:30:00,20:00:00,2,10.5,7,NA,0,18,1y 6m 4d,4,4,8,12,4,l3,Cantonese,0.04,15,17.5,0,0,0.03,0,0,0,0
